"","LL","PS","HL","SSS","PR","SR","Yield"
"4109",533333333.444444,1,2111112,4444445,3889900507.80655,2909841510.88454,1376846.95164574
"4111",1,5000.88888888889,2111112,4444445,1368968404.58723,1248367624.39954,1184082.67149911
"4112",66666667.5555556,5000.88888888889,2111112,4444445,1726188006.71595,1484110060.77356,1231938.55820473
"4113",133333334.111111,5000.88888888889,2111112,4444445,2075790214.17028,1714445197.39818,1278886.35169936
"4114",200000000.666667,5000.88888888889,2111112,4444445,2418256854.18129,1939715259.01898,1324985.34111475
"4115",266666667.222222,5000.88888888889,2111112,4444445,2754028470.23905,2160233120.70545,1370289.70599645
"4116",333333333.777778,5000.88888888889,2111112,4444445,3083508442.11288,2376285238.07235,1414849.02675455
"4117",400000000.333333,5000.88888888889,2111112,4444445,3407066636.17448,2588134243.39865,1458708.73690684
"4118",466666666.888889,5000.88888888889,2111112,4444445,3725042646.56642,2796021250.71059,1501910.5246176
"4119",533333333.444444,5000.88888888889,2111112,4444445,4037748679.04131,3000167906.69441,1544492.68995514
"4121",1,10000.7777777778,2111112,4444445,1545398471.22594,1358258546.91079,1345492.48384819
"4122",66666667.5555556,10000.7777777778,2111112,4444445,1895356060.36216,1588762659.81887,1392245.42539631
"4123",133333334.111111,10000.7777777778,2111112,4444445,2237968074.81615,1814055814.88114,1438132.75527674
"4124",200000000.666667,10000.7777777778,2111112,4444445,2573694473.71513,2034464483.8566,1483210.50756833
"4125",266666667.222222,10000.7777777778,2111112,4444445,2902956002.02529,2250287277.18627,1527529.90612977
"4126",333333333.777778,10000.7777777778,2111112,4444445,3226138086.78969,2461797713.46209,1571137.84323258
"4127",400000000.333333,10000.7777777778,2111112,4444445,3543594291.20511,2669246674.55672,1614077.30385466
"4128",466666666.888889,10000.7777777778,2111112,4444445,3855649383.26388,2872864586.74336,1656387.74260674
"4131",1,15000.6666666667,2111112,4444445,1700162247.37748,1451566339.562,1494174.44625347
"4132",66666667.5555556,15000.6666666667,2111112,4444445,2043045515.39756,1676970470.03649,1539861.66681504
"4133",133333334.111111,15000.6666666667,2111112,4444445,2378843204.86796,1897351310.6649,1584723.57077711
"4134",200000000.666667,15000.6666666667,2111112,4444445,2707994466.10814,2113020352.74062,1628813.11879531
"4135",266666667.222222,15000.6666666667,2111112,4444445,3030901196.2787,2324262635.68437,1672178.74283751
"4136",333333333.777778,15000.6666666667,2111112,4444445,3347931724.54576,2531339364.97633,1714864.79502929
"4137",400000000.333333,15000.6666666667,2111112,4444445,3659424080.93125,2734490234.28965,1756911.94576402
"4138",466666666.888889,15000.6666666667,2111112,4444445,3965688902.0106,2933935489.59938,1798357.5375574
"4141",1,20000.5555555556,2111112,4444445,1835521185.65027,1530018860.90983,1631487.85902742
"4142",66666667.5555556,20000.5555555556,2111112,4444445,2171510931.1811,1750456152.22748,1676144.91630568
"4143",133333334.111111,20000.5555555556,2111112,4444445,2500663821.29988,1966049557.56317,1720014.8815755
"4144",200000000.666667,20000.5555555556,2111112,4444445,2823399203.19954,2177096320.71662,1763147.81336254
"4145",266666667.222222,20000.5555555556,2111112,4444445,3140101029.29729,2383868568.52166,1805589.50629421
"4146",333333333.777778,20000.5555555556,2111112,4444445,3451121343.27763,2586615785.90358,1847381.91205436
"4147",400000000.333333,20000.5555555556,2111112,4444445,3756783374.08801,2785567012.53511,1888563.51296085
"4148",466666666.888889,20000.5555555556,2111112,4444445,4057384287.71814,2980932796.47891,1929169.65418938
"4151",1,25000.4444444444,2111112,4444445,1953451593.72541,1595125925.4094,1758619.20440193
"4152",66666667.5555556,25000.4444444444,2111112,4444445,2282722016.00053,1810724548.5031,1802280.07005395
"4153",133333334.111111,25000.4444444444,2111112,4444445,2605393557.03159,2021650814.90557,1845190.1075548
"4154",200000000.666667,25000.4444444444,2111112,4444445,2921866715.78919,2228188416.46105,1887396.63486032
"4155",266666667.222222,25000.4444444444,2111112,4444445,3232508357.84763,2430597192.53593,1928942.95509659
"4156",333333333.777778,25000.4444444444,2111112,4444445,3537655013.54955,2629115470.34469,1969868.75139593
"4157",400000000.333333,25000.4444444444,2111112,4444445,3837615806.91081,2823962143.20219,2010210.43748581
"4201",1,1,4222223,4444445,1514053431.99643,1450995915.30154,1074838.07381327
"4202",66666667.5555556,1,4222223,4444445,1870750484.25879,1685453116.41051,1122862.31170481
"4203",133333334.111111,1,4222223,4444445,2220077093.4475,1914696864.81684,1169999.76405377
"4204",200000000.666667,1,4222223,4444445,2562489555.49423,2139050884.60209,1216307.10701548
"4205",266666667.222222,1,4222223,4444445,2898405904.4687,2358811698.73812,1261836.23940843
"4206",333333333.777778,1,4222223,4444445,3228209638.40253,2574251279.97461,1306634.74824406
"4207",400000000.333333,1,4222223,4444445,3552253031.46169,2785619407.33909,1350746.32256625
"4208",466666666.888889,1,4222223,4444445,3870860084.35212,2993145765.17776,1394211.12208414
"4211",1,5000.88888888889,4222223,4444445,1707853601.79002,1572856419.14327,1249438.86511301
"4212",66666667.5555556,5000.88888888889,4222223,4444445,2057370418.31619,1802154612.92169,1296368.1725839
"4213",133333334.111111,5000.88888888889,4222223,4444445,2399776978.51881,2026426855.72441,1342451.66153452
"4214",200000000.666667,5000.88888888889,4222223,4444445,2735509075.38903,2245982109.73406,1387742.93766774
"4215",266666667.222222,5000.88888888889,4222223,4444445,3064966134.72953,2461103498.76694,1432291.10491654
"4216",333333333.777778,5000.88888888889,4222223,4444445,3388514741.52596,2672050815.83663,1476141.20246133
"4217",400000000.333333,5000.88888888889,4222223,4444445,3706491776.52829,2879062753.46314,1519334.59342772
"4218",466666666.888889,5000.88888888889,4222223,4444445,4019207211.71202,3082358891.34884,1561909.31129859
"4221",1,10000.7777777778,4222223,4444445,1877554759.0467,1676301050.54492,1409787.77918619
"4222",66666667.5555556,10000.7777777778,4222223,4444445,2220074015.12593,1900574282.13618,1455658.57397027
"4223",133333334.111111,10000.7777777778,4222223,4444445,2555731993.59428,2120000855.35939,1500722.43410698
"4224",200000000.666667,10000.7777777778,4222223,4444445,2884944966.14571,2334875686.15003,1545030.06373811
"4225",266666667.222222,10000.7777777778,4222223,4444445,3208094633.97394,2545469143.60025,1588627.92466008
"4226",333333333.777778,10000.7777777778,4222223,4444445,3525531465.83477,2752029422.28104,1631558.64661482
"4227",400000000.333333,10000.7777777778,4222223,4444445,3837577668.74169,2954784653.40139,1673861.39240591
"4231",1,15000.6666666667,4222223,4444445,2025745709.4148,1763307104.35944,1557444.78802965
"4232",66666667.5555556,15000.6666666667,4222223,4444445,2361443459.214,1982684443.70297,1602291.87909228
"4233",133333334.111111,15000.6666666667,4222223,4444445,2690518218.64039,2197386592.00586,1646368.94530296
"4234",200000000.666667,15000.6666666667,4222223,4444445,3013367670.72883,2407695098.46895,1689723.94867372
"4235",266666667.222222,15000.6666666667,4222223,4444445,3330356632.00726,2613868189.63618,1732400.85312303
"4236",333333333.777778,15000.6666666667,4222223,4444445,3641820212.74178,2816143014.08075,1774440.00971071
"4237",400000000.333333,15000.6666666667,4222223,4444445,3948066630.89098,3014737641.04485,1815878.49963313
"4241",1,20000.5555555556,4222223,4444445,2154681487.65104,1835596646.24004,1693767.38322999
"4242",66666667.5555556,20000.5555555556,4222223,4444445,2483727443.15214,2050202401.52485,1737624.04738888
"4243",133333334.111111,20000.5555555556,4222223,4444445,2806378495.7614,2260296972.96503,1780745.72569148
"4244",200000000.666667,20000.5555555556,4222223,4444445,3123014626.04003,2466149188.30236,1823177.78853395
"4245",266666667.222222,20000.5555555556,4222223,4444445,3433984564.33186,2668005713.13334,1864961.83820732
"4246",333333333.777778,20000.5555555556,4222223,4444445,3739608783.07125,2866093175.11759,1906136.07063975
"4247",400000000.333333,20000.5555555556,4222223,4444445,4040182162.61399,3060620056.34323,1946735.5976379
"4251",1,25000.4444444444,4222223,4444445,2266332257.0939,1894673937.94723,1819940.32968748
"4252",66666667.5555556,25000.4444444444,4222223,4444445,2588890054.30532,2104627859.19638,1862838.38444458
"4253",133333334.111111,25000.4444444444,4222223,4444445,2905271304.46946,2310227491.07353,1905034.71934063
"4254",200000000.666667,25000.4444444444,4222223,4444445,3215839127.81983,2511729552.69718,1946572.25526263
"4255",266666667.222222,25000.4444444444,4222223,4444445,3520926927.66768,2709369701.33072,1987490.36157091
"4256",333333333.777778,25000.4444444444,4222223,4444445,3820841224.07879,2903364542.8516,2027825.19581125
"4301",1,1,6333334,4444445,1853188383.52573,1775614797.03274,1140501.65181677
"4302",66666667.5555556,1,6333334,4444445,2202377254.12686,2003782273.96305,1187610.70916381
"4303",133333334.111111,1,6333334,4444445,2544677764.93209,2227099490.24486,1233892.94858655
"4304",200000000.666667,1,6333334,4444445,2880503574.5831,2445859320.8569,1279399.72015013
"4305",266666667.222222,1,6333334,4444445,3210234515.8338,2660330610.69968,1324178.15093124
"4306",333333333.777778,1,6333334,4444445,3534219799.79638,2870760453.85917,1368271.5453699
"4307",400000000.333333,1,6333334,4444445,3852780874.88809,3077376227.14344,1411719.7424723
"4311",1,5000.88888888889,6333334,4444445,2040289051.47202,1891057884.54651,1314044.54616579
"4312",66666667.5555556,5000.88888888889,6333334,4444445,2382553354.94744,2114273105.49406,1360101.85935789
"4313",133333334.111111,5000.88888888889,6333334,4444445,2718168025.18345,2332809520.0564,1405369.91997881
"4314",200000000.666667,5000.88888888889,6333334,4444445,3047528362.63687,2546946802.76634,1449897.33279742
"4315",266666667.222222,5000.88888888889,6333334,4444445,3370997493.95937,2756941785.72024,1493728.71942298
"4316",333333333.777778,5000.88888888889,6333334,4444445,3688909407.46073,2963030616.58671,1536905.09457534
"4321",1,10000.7777777778,6333334,4444445,2203444891.24795,1988227969.75834,1473370.90620732
"4322",66666667.5555556,10000.7777777778,6333334,4444445,2538956186.6144,2206616104.94111,1518410.58475348
"4323",133333334.111111,10000.7777777778,6333334,4444445,2868046416.59378,2420489466.28807,1562696.69024527
"4324",200000000.666667,10000.7777777778,6333334,4444445,3191093391.09299,2630115159.7615,1606275.23100042
"4325",266666667.222222,10000.7777777778,6333334,4444445,3508444314.20011,2835738575.43611,1649188.45819904
"4326",333333333.777778,10000.7777777778,6333334,4444445,3820418660.12474,3037585430.96669,1691475.21955132
"4331",1,15000.6666666667,6333334,4444445,2345238445.8624,2069096688.07891,1620038.95314666
"4332",66666667.5555556,15000.6666666667,6333334,4444445,2674162189.8248,2282778343.69387,1664093.62400556
"4333",133333334.111111,15000.6666666667,6333334,4444445,2996883740.14655,2492102179.40508,1707428.61295414
"4334",200000000.666667,15000.6666666667,6333334,4444445,3313764241.15403,2697323333.04423,1750087.47250162
"4335",266666667.222222,15000.6666666667,6333334,4444445,3625135719.70415,2898676295.28313,1792110.21104828
"4336",333333333.777778,15000.6666666667,6333334,4444445,3931303810.33076,3096376844.88584,1833533.62533635
"4341",1,20000.5555555556,6333334,4444445,2467918750.19556,2135380676.84919,1755404.51481559
"4342",66666667.5555556,20000.5555555556,6333334,4444445,2790414550.4751,2344472088.28173,1798505.3920064
"4343",133333334.111111,20000.5555555556,6333334,4444445,3106917773.41559,2549355881.74353,1840918.782423
"4344",200000000.666667,20000.5555555556,6333334,4444445,3417773682.25033,2750275797.56597,1882685.91566791
"4345",266666667.222222,20000.5555555556,6333334,4444445,3723299835.66737,2947455942.91543,1923844.67803435
"4351",1,25000.4444444444,6333334,4444445,2573450218.25555,2188578990.11301,1880650.77489691
"4352",66666667.5555556,25000.4444444444,6333334,4444445,2889672075.5262,2393192206.33328,1922827.72571984
"4353",133333334.111111,25000.4444444444,6333334,4444445,3200102136.12246,2593741565.47984,1964347.77643568
"4354",200000000.666667,25000.4444444444,6333334,4444445,3505070528.2565,2790459952.74209,2005249.95933622
"4355",266666667.222222,25000.4444444444,6333334,4444445,3804881017.0732,2983561582.32261,2045570.15269243
"4401",1,1,8444445,4444445,2185945488.91191,2094024037.7085,1205405.9734108
"4402",66666667.5555556,1,8444445,4444445,2528057034.22631,2316248560.23376,1251653.19588181
"4403",133333334.111111,1,8444445,4444445,2863719206.45339,2533954249.00393,1297128.18648539
"4404",200000000.666667,1,8444445,4444445,3193308018.7469,2747406715.411,1341877.59300875
"4405",266666667.222222,1,8444445,4444445,3517169460.13961,2956850259.37249,1385944.31534878
"4406",333333333.777778,1,8444445,4444445,3835622265.96586,3162509839.46271,1429367.85165116
"4411",1,5000.88888888889,8444445,4444445,2366528180.70551,2203219574.80673,1377928.77443632
"4412",66666667.5555556,5000.88888888889,8444445,4444445,2701952043.48605,2420683927.40002,1423164.06229004
"4413",133333334.111111,5000.88888888889,8444445,4444445,3031146018.66155,2633786489.69199,1467661.64398247
"4414",200000000.666667,5000.88888888889,8444445,4444445,3354469625.56104,2842781030.65965,1511465.70389147
"4415",266666667.222222,5000.88888888889,8444445,4444445,3672253807.0205,3047901047.862,1554616.88828316
"4421",1,10000.7777777778,8444445,4444445,2523312302.47189,2294277837.63116,1536268.12610852
"4422",66666667.5555556,10000.7777777778,8444445,4444445,2852209890.74396,2507099066.5352,1580523.49717397
"4423",133333334.111111,10000.7777777778,8444445,4444445,3175087844.43656,2715708822.58623,1624073.97519747
"4424",200000000.666667,10000.7777777778,8444445,4444445,3492289959.24889,2920349592.61214,1666961.41293438
"4425",266666667.222222,10000.7777777778,8444445,4444445,3804132829.4118,3121244579.36508,1709224.32292532
"4431",1,15000.6666666667,8444445,4444445,2658874531.49597,2369165149.11141,1681980.63492838
"4432",66666667.5555556,15000.6666666667,8444445,4444445,2981401617.05353,2577456106.60249,1725286.7369496
"4433",133333334.111111,15000.6666666667,8444445,4444445,3298110504.37689,2781679490.41625,1767919.13391408
"4434",200000000.666667,15000.6666666667,8444445,4444445,3609329998.3834,2982067038.007,1809917.4715884
"4435",266666667.222222,15000.6666666667,8444445,4444445,3915363008.72828,3178832140.15683,1851318.24222744
"4441",1,20000.5555555556,8444445,4444445,2775458278.37563,2429593046.99246,1816420.5929087
"4442",66666667.5555556,20000.5555555556,8444445,4444445,3091765227.51381,2633462566.70813,1858806.76701888
"4443",133333334.111111,20000.5555555556,8444445,4444445,3402446994.39787,2833402286.78686,1900548.8818655
"4444",200000000.666667,20000.5555555556,8444445,4444445,3707818090.5443,3029633701.99332,1941684.49410274
"4451",1,25000.4444444444,8444445,4444445,2875022563.27274,2477055689.09575,1940769.72279153
"4452",66666667.5555556,25000.4444444444,8444445,4444445,3185254557.28307,2676608753.46303,1982264.06393902
"4453",133333334.111111,25000.4444444444,8444445,4444445,3490046342.45451,2872363946.35824,2023142.52809326
"4454",200000000.666667,25000.4444444444,8444445,4444445,3789698800.59775,3064533001.77297,2063440.69428812
"4501",1,1,10555556,4444445,2512575089.82645,2406467401.37678,1269581.43777557
