,LL,PS,HL,SSS,PR,SR,Yield
20566,157894737.6,18947.94737,11000000.42,1052632.474,3733549831,3079563748,1537766.965
20567,189473684.9,18947.94737,11000000.42,1052632.474,3879984094,3173351400,1557545.819
20581,1,21316.31579,11000000.42,1052632.474,3067181060,2650673786,1521238.782
20582,31578948.32,21316.31579,11000000.42,1052632.474,3218162547,2747600628,1541494.933
20583,63157895.63,21316.31579,11000000.42,1052632.474,3367915033,2843674126,1561610.477
20584,94736842.95,21316.31579,11000000.42,1052632.474,3516471058,2938917130,1581589.297
20585,126315790.3,21316.31579,11000000.42,1052632.474,3663861945,3033351632,1601435.131
20586,157894737.6,21316.31579,11000000.42,1052632.474,3810117851,3126998799,1621151.573
20601,1,23684.68421,11000000.42,1052632.474,3145209958,2698756175,1602396.867
20602,31578948.32,23684.68421,11000000.42,1052632.474,3294830995,2794721644,1622453.591
20603,63157895.63,23684.68421,11000000.42,1052632.474,3443242182,2889847362,1642372.623
20604,94736842.95,23684.68421,11000000.42,1052632.474,3590475388,2984155700,1662157.749
20605,126315790.3,23684.68421,11000000.42,1052632.474,3736561291,3077668187,1681812.612
20621,1,26053.05263,11000000.42,1052632.474,3218273749,2742964186,1680508.164
20622,31578948.32,26053.05263,11000000.42,1052632.474,3366549035,2837978825,1700368.285
20623,63157895.63,26053.05263,11000000.42,1052632.474,3513633246,2932167032,1720093.559
20624,94736842.95,26053.05263,11000000.42,1052632.474,3659557591,3025550707,1739687.68
20625,126315790.3,26053.05263,11000000.42,1052632.474,3804352119,3118150932,1759154.198
20641,1,28421.42105,11000000.42,1052632.474,3286619001,2783490343,1755725.306
20642,31578948.32,28421.42105,11000000.42,1052632.474,3433563002,2877564521,1775391.59
20643,63157895.63,28421.42105,11000000.42,1052632.474,3579334329,2970825317,1794925.808
20644,94736842.95,28421.42105,11000000.42,1052632.474,3723963552,3063294174,1814331.559
20661,1,30789.78947,11000000.42,1052632.474,3350477613,2820515707,1828191.823
20662,31578948.32,30789.78947,11000000.42,1052632.474,3496104561,2913659621,1847666.983
20663,63157895.63,30789.78947,11000000.42,1052632.474,3640576876,3006002942,1867012.79
20681,1,33158.15789,11000000.42,1052632.474,3410067806,2854210653,1898042.765
20682,31578948.32,33158.15789,11000000.42,1052632.474,3554391708,2946434335,1917329.458
20683,63157895.63,33158.15789,11000000.42,1052632.474,3697578662,3037869956,1936489.45
20701,1,35526.52632,11000000.42,1052632.474,3465595048,2884735591,1965405.268
20702,31578948.32,35526.52632,11000000.42,1052632.474,3608629686,2976048907,1984506.1
20721,1,37894.89474,11000000.42,1052632.474,3517252897,2912241626,2030399.086
20801,1,1,12000000.37,1052632.474,2250200862,2156330710,653936.8172
20802,31578948.32,1,12000000.37,1052632.474,2412645338,2261165905,675943.7479
20803,63157895.63,1,12000000.37,1052632.474,2573712293,2365044039,697785.7346
20804,94736842.95,1,12000000.37,1052632.474,2733439357,2467991592,719467.4476
20805,126315790.3,1,12000000.37,1052632.474,2891862739,2570034038,740993.3801
20806,157894737.6,1,12000000.37,1052632.474,3049017291,2671195889,762367.8554
20807,189473684.9,1,12000000.37,1052632.474,3204936567,2771500737,783595.0349
20808,221052632.2,1,12000000.37,1052632.474,3359652875,2870971291,804678.9244
20821,1,2369.368421,12000000.37,1052632.474,2385616534,2248945638,771046.887
20822,31578948.32,2369.368421,12000000.37,1052632.474,2546580138,2352735105,792830.1229
20823,63157895.63,2369.368421,12000000.37,1052632.474,2706188299,2455583203,814451.8889
20824,94736842.95,2369.368421,12000000.37,1052632.474,2864477863,2557515852,835916.7389
20825,126315790.3,2369.368421,12000000.37,1052632.474,3021484290,2658557990,857229.0538
20826,157894737.6,2369.368421,12000000.37,1052632.474,3177241714,2758733614,878393.0496
20827,189473684.9,2369.368421,12000000.37,1052632.474,3331782997,2858065820,899412.7844
20841,1,4737.736842,12000000.37,1052632.474,2512989862,2335285165,883198.0711
20842,31578948.32,4737.736842,12000000.37,1052632.474,2672489168,2438040800,904760.9055
20843,63157895.63,4737.736842,12000000.37,1052632.474,2830654669,2539870439,926165.6627
20844,94736842.95,4737.736842,12000000.37,1052632.474,2987522446,2640799457,947416.7829
20845,126315790.3,4737.736842,12000000.37,1052632.474,3143127225,2740852263,968518.5378
20846,157894737.6,4737.736842,12000000.37,1052632.474,3297502437,2840052353,989475.0387
20847,189473684.9,4737.736842,12000000.37,1052632.474,3450680270,2938422340,1010290.243
20861,1,7106.105263,12000000.37,1052632.474,2632760840,2415692922,990663.1393
20862,31578948.32,7106.105263,12000000.37,1052632.474,2790812151,2517426420,1012008.799
20863,63157895.63,7106.105263,12000000.37,1052632.474,2947550864,2618248986,1033199.696
20864,94736842.95,7106.105263,12000000.37,1052632.474,3103012314,2718185456,1054240.157
20865,126315790.3,7106.105263,12000000.37,1052632.474,3257230508,2817259729,1075134.349
20866,157894737.6,7106.105263,12000000.37,1052632.474,3410238189,2915494805,1095886.281
20867,189473684.9,7106.105263,12000000.37,1052632.474,3562066884,3012912828,1116499.811
20881,1,9474.473684,12000000.37,1052632.474,2745340904,2490490224,1093697.133
20882,31578948.32,9474.473684,12000000.37,1052632.474,2901960258,2591213087,1114828.782
20883,63157895.63,9474.473684,12000000.37,1052632.474,3057287801,2691039774,1135808.901
20884,94736842.95,9474.473684,12000000.37,1052632.474,3211358135,2789994599,1156641.714
20885,126315790.3,9474.473684,12000000.37,1052632.474,3364204567,2888100958,1177331.281
20886,157894737.6,9474.473684,12000000.37,1052632.474,3515859165,2985381371,1197881.512
20887,189473684.9,9474.473684,12000000.37,1052632.474,3666352814,3081857519,1218296.17
20901,1,11842.84211,12000000.37,1052632.474,2851115061,2559977736,1192538.686
20902,31578948.32,11842.84211,12000000.37,1052632.474,3006318235,2659701270,1213459.422
20903,63157895.63,11842.84211,12000000.37,1052632.474,3160249972,2758543088,1234231.789
20904,94736842.95,11842.84211,12000000.37,1052632.474,3312944159,2856526991,1254859.903
20905,126315790.3,11842.84211,12000000.37,1052632.474,3464433416,2953675884,1275347.725
20906,157894737.6,11842.84211,12000000.37,1052632.474,3614749156,3050011816,1295699.066
20921,1,14211.21053,12000000.37,1052632.474,2950443831,2624436985,1287411.23
20922,31578948.32,14211.21053,12000000.37,1052632.474,3104246345,2723172311,1308124.091
20923,63157895.63,14211.21053,12000000.37,1052632.474,3256797394,2821040088,1328691.668
20924,94736842.95,14211.21053,12000000.37,1052632.474,3408130165,2918063616,1349117.976
20925,126315790.3,14211.21053,12000000.37,1052632.474,3558276606,3014265321,1369406.876
20926,157894737.6,14211.21053,12000000.37,1052632.474,3707267485,3109666791,1389562.086
20941,1,16579.57895,12000000.37,1052632.474,3043665029,2684131759,1378524.108
20942,31578948.32,16579.57895,12000000.37,1052632.474,3196082154,2781889813,1399032.07
20943,63157895.63,16579.57895,12000000.37,1052632.474,3347267391,2878794199,1419397.762
20944,94736842.95,16579.57895,12000000.37,1052632.474,3497253242,2974867727,1439625.099
20945,126315790.3,16579.57895,12000000.37,1052632.474,3646070999,3070132355,1459717.845
20946,157894737.6,16579.57895,12000000.37,1052632.474,3793750799,3164609221,1479679.626
20961,1,18947.94737,12000000.37,1052632.474,3131095403,2739309386,1466073.583
20962,31578948.32,18947.94737,12000000.37,1052632.474,3282142164,2836100922,1486379.564
20963,63157895.63,18947.94737,12000000.37,1052632.474,3431976228,2932052391,1506546.218
20964,94736842.95,18947.94737,12000000.37,1052632.474,3580629425,3027186126,1526577.362
20965,126315790.3,18947.94737,12000000.37,1052632.474,3728132407,3121523624,1546476.668
20981,1,21316.31579,12000000.37,1052632.474,3213032133,2790201903,1550243.777
20982,31578948.32,21316.31579,12000000.37,1052632.474,3362723314,2886037498,1570350.636
20983,63157895.63,21316.31579,12000000.37,1052632.474,3511220609,2981046353,1590321.043
20984,94736842.95,21316.31579,12000000.37,1052632.474,3658555195,3075250335,1610158.72
20985,126315790.3,21316.31579,12000000.37,1052632.474,3804757095,3168670493,1629867.246
21001,1,23684.68421,12000000.37,1052632.474,3289754216,2837027138,1631207.527
21002,31578948.32,23684.68421,12000000.37,1052632.474,3438104363,2931917194,1651118.067
21003,63157895.63,23684.68421,12000000.37,1052632.474,3585279066,3025993572,1670894.962
21004,94736842.95,23684.68421,12000000.37,1052632.474,3731308862,3119277680,1690541.842
21021,1,26053.05263,12000000.37,1052632.474,3361523730,2879989703,1709127.172
21022,31578948.32,26053.05263,12000000.37,1052632.474,3508547159,2973944453,1728844.14
21023,63157895.63,26053.05263,12000000.37,1052632.474,3654413222,3067098324,1748430.206
21041,1,28421.42105,12000000.37,1052632.474,3428587010,2919281907,1784155.282
21042,31578948.32,28421.42105,12000000.37,1052632.474,3574297808,3012311416,1803681.371
21061,1,30789.78947,12000000.37,1052632.474,3491175724,2955084601,1856435.33
21062,31578948.32,30789.78947,12000000.37,1052632.474,3635587754,3047198771,1875773.18
21081,1,33158.15789,12000000.37,1052632.474,3549507869,2987567954,1926102.305
21201,1,1,13000000.32,1052632.474,2407101990,2306455584,684665.1262
21202,31578948.32,1,13000000.32,1052632.474,2568101224,2410073267,706495.8299
21203,63157895.63,1,13000000.32,1052632.474,2727763504,2512764600,728166.6382
21204,94736842.95,1,13000000.32,1052632.474,2886124866,2614554910,749682.0223
21205,126315790.3,1,13000000.32,1052632.474,3043220003,2715468568,771046.2857
21206,157894737.6,1,13000000.32,1052632.474,3199082320,2815529037,792263.5709
21207,189473684.9,1,13000000.32,1052632.474,3353743987,2914758903,813337.8664
21221,1,2369.368421,13000000.32,1052632.474,2541104076,2397714039,801557.1967
21222,31578948.32,2369.368421,13000000.32,1052632.474,2700644950,2500304327,823167.9533
21223,63157895.63,2369.368421,13000000.32,1052632.474,2858870117,2601983334,844622.1585
21224,94736842.95,2369.368421,13000000.32,1052632.474,3015814869,2702775854,865924.1725
21225,126315790.3,2369.368421,13000000.32,1052632.474,3171513183,2802705748,887078.192
21226,157894737.6,2369.368421,13000000.32,1052632.474,3325997778,2901795985,908088.2569
21241,1,4737.736842,13000000.32,1052632.474,2667078338,2482710603,913493.588
21242,31578948.32,4737.736842,13000000.32,1052632.474,2825176976,2584285030,934887.5997
21243,63157895.63,4737.736842,13000000.32,1052632.474,2981980734,2684962942,956128.3258
21244,94736842.95,4737.736842,13000000.32,1052632.474,3137524175,2784768610,977220.0185
21245,126315790.3,4737.736842,13000000.32,1052632.474,3291840576,2883725394,998166.7701
21246,157894737.6,4737.736842,13000000.32,1052632.474,3444961984,2981855786,1018972.521
21261,1,7106.105263,13000000.32,1052632.474,2785464497,2561788661,1020746.998
21262,31578948.32,7106.105263,13000000.32,1052632.474,2942136762,2662358570,1041927.403
21263,63157895.63,7106.105263,13000000.32,1052632.474,3097534562,2762046431,1062957.712
21264,94736842.95,7106.105263,13000000.32,1052632.474,3251691747,2860876004,1083842.071
21265,126315790.3,7106.105263,13000000.32,1052632.474,3404640909,2958870162,1104584.473
21266,157894737.6,7106.105263,13000000.32,1052632.474,3556413440,3056050927,1125188.759
21281,1,9474.473684,13000000.32,1052632.474,2896673725,2635269288,1123572.396
21282,31578948.32,9474.473684,13000000.32,1052632.474,3051935225,2734845833,1144542.27
21283,63157895.63,9474.473684,13000000.32,1052632.474,3205942271,2833554504,1165365.163
21284,94736842.95,9474.473684,13000000.32,1052632.474,3358728015,2931418566,1186045.12
21285,126315790.3,9474.473684,13000000.32,1052632.474,3510324382,3028460410,1206586.031
21301,1,11842.84211,13000000.32,1052632.474,3001090768,2703452908,1222208.347
21302,31578948.32,11842.84211,13000000.32,1052632.474,3154956857,2802047058,1242970.704
21303,63157895.63,11842.84211,13000000.32,1052632.474,3307588110,2899787225,1263589.124
21304,94736842.95,11842.84211,13000000.32,1052632.474,3459016995,2996696184,1284067.549
21305,126315790.3,11842.84211,13000000.32,1052632.474,3609274783,3092795861,1304409.775
21321,1,14211.21053,13000000.32,1052632.474,3099075890,2766620818,1316878.216
21322,31578948.32,14211.21053,13000000.32,1052632.474,3251561677,2864243361,1337436.012
21323,63157895.63,14211.21053,13000000.32,1052632.474,3402831858,2961025532,1357852.841
21324,94736842.95,14211.21053,13000000.32,1052632.474,3552918235,3056989629,1378132.551
21325,126315790.3,14211.21053,13000000.32,1052632.474,3701851437,3152157121,1398278.841
21341,1,16579.57895,13000000.32,1052632.474,3190966654,2825036577,1407791.278
21342,31578948.32,16579.57895,13000000.32,1052632.474,3342087007,2921698125,1428147.408
21343,63157895.63,16579.57895,13000000.32,1052632.474,3492010606,3017532637,1448365.475
21344,94736842.95,16579.57895,13000000.32,1052632.474,3640768599,3112561947,1468449.229
21361,1,18947.94737,13000000.32,1052632.474,3277079564,2878947288,1495143.733
21362,31578948.32,18947.94737,13000000.32,1052632.474,3426849111,2974658276,1515301.036
21363,63157895.63,18947.94737,13000000.32,1052632.474,3575440386,3069555299,1535323.111
21364,94736842.95,18947.94737,13000000.32,1052632.474,3722883900,3163659734,1555213.616
21381,1,21316.31579,13000000.32,1052632.474,3357711557,2928584767,1579119.639
21382,31578948.32,21316.31579,13000000.32,1052632.474,3506144696,3023355462,1599080.898
21383,63157895.63,21316.31579,13000000.32,1052632.474,3653417682,3117325000,1618909.699
21401,1,23684.68421,13000000.32,1052632.474,3433141393,2974166628,1659891.77
21402,31578948.32,23684.68421,13000000.32,1052632.474,3580252291,3068007127,1679659.713
21421,1,26053.05263,13000000.32,1052632.474,3503630918,3015897268,1737622.406
21422,31578948.32,26053.05263,13000000.32,1052632.474,3649433520,3108817506,1757199.708
21441,1,28421.42105,13000000.32,1052632.474,3569426238,3053968790,1812464.058
21601,1,1,14000000.26,1052632.474,2562710567,2455322006,715239.1525
21602,31578948.32,1,14000000.26,1052632.474,2722301713,2557752396,736898.2333
21603,63157895.63,1,14000000.26,1052632.474,2880594852,2659285947,758402.2647
21604,94736842.95,1,14000000.26,1052632.474,3037624512,2759946891,779755.5296
21605,126315790.3,1,14000000.26,1052632.474,3193423947,2859758558,800962.1516
21621,1,2369.368421,14000000.26,1052632.474,2695316058,2545239972,831916.584
21622,31578948.32,2369.368421,14000000.26,1052632.474,2853470620,2646660719,853359.3359
21623,63157895.63,2369.368421,14000000.26,1052632.474,3010347630,2747199102,874650.2585
21624,94736842.95,2369.368421,14000000.26,1052632.474,3165980908,2846878846,895793.5287
21625,126315790.3,2369.368421,14000000.26,1052632.474,3320403023,2945722791,916793.1683
21641,1,4737.736842,14000000.26,1052632.474,2819907910,2628909253,943641.4536
21642,31578948.32,4737.736842,14000000.26,1052632.474,2976641580,2729331544,964870.9912
21643,63157895.63,4737.736842,14000000.26,1052632.474,3132117750,2828885656,985951.8447
21644,94736842.95,4737.736842,14000000.26,1052632.474,3286369545,2927594814,1006888.088
21645,126315790.3,4737.736842,14000000.26,1052632.474,3439428869,3025481384,1027683.643
21661,1,7106.105263,14000000.26,1052632.474,2936925582,2706672995,1050686.389
21662,31578948.32,7106.105263,14000000.26,1052632.474,3092253798,2806107833,1071705.765
21663,63157895.63,7106.105263,14000000.26,1052632.474,3246344175,2904688389,1092579.529
21664,94736842.95,7106.105263,14000000.26,1052632.474,3399229154,3002437406,1113311.654
21665,126315790.3,7106.105263,14000000.26,1052632.474,3550939985,3099376780,1133905.966
21681,1,9474.473684,14000000.26,1052632.474,3046779986,2778852038,1153306.291
21682,31578948.32,9474.473684,14000000.26,1052632.474,3200717943,2877310243,1174118.498
21683,63157895.63,9474.473684,14000000.26,1052632.474,3353437331,2974927786,1194788.094
21684,94736842.95,9474.473684,14000000.26,1052632.474,3504969927,3071726934,1215318.954
21701,1,11842.84211,14000000.26,1052632.474,3149855614,2845746576,1251739.657
21702,31578948.32,11842.84211,14000000.26,1052632.474,3302418261,2943238791,1272347.629
21703,63157895.63,11842.84211,14000000.26,1052632.474,3453781232,3039903691,1292815.92
21704,94736842.95,11842.84211,14000000.26,1052632.474,3603975655,3135763077,1313148.311
